datetime,open,high,low,close,volume,symbol
2021-03-19 11:45:00,231.37,231.59,231.020004,231.44,596811,MSFT
2021-03-19 11:45:00,120.325,120.6196,120.2101,120.46,2697456,AAPL
2021-03-19 12:00:00,120.47,120.71,120.41,120.4799,2802261,AAPL
2021-03-19 12:00:00,231.42999,231.78239,231.35001,231.4583,894679,MSFT
2021-03-19 12:15:00,120.481,120.85,120.445,120.5581,2789518,AAPL
2021-03-19 12:15:00,231.56,231.58,231.14999,231.33,542237,MSFT
2021-03-19 12:30:00,231.32001,231.69,231.24001,231.41499,591498,MSFT
2021-03-19 12:30:00,120.55,121.050003,120.5301,120.889,2818363,AAPL
2021-03-19 12:45:00,120.8822,121.16,120.84,120.925,2302596,AAPL
2021-03-19 12:45:00,231.41,231.9272,231.39999,231.89,539013,MSFT
2021-03-19 13:00:00,120.92,120.95,120.49,120.64,2335597,AAPL
2021-03-19 13:00:00,231.89,231.935,231.10001,231.57001,654441,MSFT
2021-03-19 13:15:00,120.63,120.75,120.515,120.605,1739800,AAPL
2021-03-19 13:15:00,231.56,231.715,231.27,231.5999,555927,MSFT
2021-03-19 13:30:00,231.61,231.85001,231.36,231.685,663984,MSFT
2021-03-19 13:30:00,120.61,120.68,120.4,120.486,2266726,AAPL
2021-03-19 13:45:00,120.485,120.65,120.27,120.32,2328374,AAPL
2021-03-19 13:45:00,231.685,231.9899,231.46001,231.58,502979,MSFT
2021-03-19 14:00:00,231.59,231.72501,231.23,231.52,808503,MSFT
2021-03-19 14:00:00,120.32,120.48,120.080002,120.2053,2297053,AAPL
2021-03-19 14:15:00,231.38,231.53999,230.92,231.34,725041,MSFT
2021-03-19 14:15:00,120.2,120.29,120.0,120.2801,3889098,AAPL
2021-03-19 14:30:00,120.29,120.34,120.080002,120.15,2475398,AAPL
2021-03-19 14:30:00,231.345,231.45,231.091003,231.2,581865,MSFT
2021-03-19 14:45:00,231.205,231.5502,230.86,231.5502,509879,MSFT
2021-03-19 14:45:00,120.15,120.26,119.9,120.11,2914931,AAPL
2021-03-19 15:00:00,231.67999,231.69,230.92999,230.98,628007,MSFT
2021-03-19 15:00:00,120.11,120.185,119.905,119.92,3236456,AAPL
2021-03-19 15:15:00,119.92,120.11,119.91,120.084999,2985819,AAPL
2021-03-19 15:15:00,230.98,231.22,230.78,231.16,744705,MSFT
2021-03-19 15:30:00,231.17,231.39,230.91,231.37,835490,MSFT
2021-03-19 15:30:00,120.089996,120.34,120.019997,120.3301,4616252,AAPL
2021-03-19 15:45:00,120.335,120.97,119.85,119.87,11862562,AAPL
2021-03-19 15:45:00,231.37,231.46001,229.89999,229.91,2804699,MSFT
2021-03-22 09:30:00,230.27,232.8,230.14,232.255,2662996,MSFT
2021-03-22 09:30:00,120.33,121.78,120.26,121.1899,10194185,AAPL
2021-03-22 09:45:00,121.19,121.77,121.080002,121.425,5160407,AAPL
2021-03-22 09:45:00,232.28,233.67,232.039993,233.6033,1130729,MSFT
2021-03-22 10:00:00,233.86,234.28,233.33099,234.0099945,1221847,MSFT
2021-03-22 10:00:00,121.43,122.099998,121.43,121.9114,4829189,AAPL
2021-03-22 10:15:00,121.815,122.251,121.7788,122.18,3651555,AAPL
2021-03-22 10:15:00,234.029999,234.67261,233.8,234.24001,1002544,MSFT
2021-03-22 10:30:00,122.19,122.45,122.070999,122.29,3363538,AAPL
2021-03-22 10:30:00,234.2599,234.7,234.029999,234.6799,738814,MSFT
2021-03-22 10:45:00,122.29,122.69,122.28,122.58,3215953,AAPL
2021-03-22 10:45:00,234.67999,235.1454,234.58,234.97,918227,MSFT
2021-03-22 11:00:00,235.0,235.36,234.82001,235.36,716477,MSFT
2021-03-22 11:00:00,122.575,122.84,122.575,122.7475,2697932,AAPL
2021-03-22 11:15:00,235.36,236.11,235.34,235.84,927730,MSFT
2021-03-22 11:15:00,122.745,122.78,122.41,122.565,3150731,AAPL
2021-03-22 11:30:00,122.57,122.72,122.255,122.31,2458020,AAPL
2021-03-22 11:30:00,235.91,236.325,235.8,235.81,810247,MSFT
2021-03-22 11:45:00,122.32,122.48,122.19,122.32,2066984,AAPL
2021-03-22 11:45:00,235.83,236.22,235.42999,235.89,657871,MSFT
2021-03-22 12:00:00,235.94,236.47,235.88499,236.44,575652,MSFT
2021-03-22 12:00:00,122.32,122.98,122.32,122.98,2962062,AAPL
2021-03-22 12:15:00,236.41,236.6162,236.33,236.50999,510976,MSFT
2021-03-22 12:15:00,122.98,123.45,122.93,123.42,4155543,AAPL
2021-03-22 12:30:00,123.4299,123.77,123.29,123.66,4021142,AAPL
2021-03-22 12:30:00,236.53,236.89999,236.3701,236.82001,625593,MSFT
2021-03-22 12:45:00,123.65,123.68,123.42,123.4212,3039032,AAPL
2021-03-22 12:45:00,236.83,236.85001,236.48,236.715,419612,MSFT
2021-03-22 13:00:00,236.71001,236.75,236.25999,236.325,473582,MSFT
2021-03-22 13:00:00,123.4212,123.4499,123.17,123.1876,2164377,AAPL
2021-03-22 13:15:00,123.2998,123.39,123.040001,123.091103,2420666,AAPL
2021-03-22 13:15:00,236.325,236.53999,236.23,236.381,529283,MSFT
2021-03-22 13:30:00,123.090103,123.43,123.084999,123.366,2398758,AAPL
2021-03-22 13:30:00,236.38811,236.49001,236.14,236.23711,441831,MSFT
2021-03-22 13:45:00,236.23,236.48,236.2249,236.33,376621,MSFT
2021-03-22 13:45:00,123.36,123.7,123.35,123.68,2817891,AAPL
2021-03-22 14:00:00,123.69,123.7199,123.53,123.5898,2126700,AAPL
2021-03-22 14:00:00,236.25999,236.565,236.10001,236.55499,665686,MSFT
2021-03-22 14:15:00,236.56,236.65511,236.25,236.3075,500759,MSFT
2021-03-22 14:15:00,123.585,123.64,123.48,123.54,883943,AAPL
2021-03-22 14:30:00,123.56,123.77,123.56,123.745,2420768,AAPL
2021-03-22 14:30:00,236.28999,236.49001,236.24001,236.46001,516849,MSFT
2021-03-22 14:45:00,236.46001,236.55,236.34,236.436,387107,MSFT
2021-03-22 14:45:00,123.745,123.84,123.72,123.795,2320392,AAPL
2021-03-22 15:00:00,236.44,236.59,236.14999,236.19,612514,MSFT
2021-03-22 15:00:00,123.79,123.87,123.58,123.585,2707503,AAPL
2021-03-22 15:15:00,236.17,236.31,235.89999,236.25,774995,MSFT
2021-03-22 15:15:00,123.58,123.625,123.275,123.345,3905409,AAPL
2021-03-22 15:30:00,123.34,123.46,123.040001,123.115,3657364,AAPL
2021-03-22 15:30:00,236.24001,236.35001,236.080002,236.31,754658,MSFT
2021-03-22 15:45:00,236.32001,236.38,235.72,236.050003,1755023,MSFT
2021-03-22 15:45:00,123.112,123.59,123.019997,123.32,7027522,AAPL
2021-03-23 09:30:00,123.23,123.69,122.56,122.7705,7562223,AAPL
2021-03-23 09:30:00,237.44279,238.92,237.28999,238.054993,2531628,MSFT
2021-03-23 09:45:00,122.7709,123.099998,122.5382,122.7591,4486204,AAPL
2021-03-23 09:45:00,238.050003,238.53999,237.55,237.92999,1147752,MSFT
2021-03-23 10:00:00,122.755,123.76,122.62,123.6425,4477212,AAPL
2021-03-23 10:00:00,237.84,239.19,237.57001,238.95,1111337,MSFT
2021-03-23 10:15:00,123.65,123.719,123.055,123.089996,3173639,AAPL
2021-03-23 10:15:00,238.94,239.46001,238.49001,239.089996,919451,MSFT
2021-03-23 10:30:00,123.080101,123.16,122.6,122.8523,3834545,AAPL
2021-03-23 10:30:00,239.11,239.32001,238.0075073,238.59,849081,MSFT
2021-03-23 10:45:00,238.57001,239.87,238.57001,239.86,870605,MSFT
2021-03-23 10:45:00,122.85,123.26,122.82,123.24,2987534,AAPL
2021-03-23 11:00:00,239.83,241.050003,239.75999,240.67999,1611628,MSFT
2021-03-23 11:00:00,123.24,124.21,123.080002,123.91,2708669,AAPL
2021-03-23 11:15:00,123.96,124.16,123.64,123.7,0,AAPL
2021-03-23 11:15:00,240.72,241.0,240.3499,240.58,715419,MSFT
2021-03-23 11:30:00,240.58,240.92,240.059998,240.27,755527,MSFT
2021-03-23 11:30:00,123.67,123.75,123.11,123.18,0,AAPL
2021-03-23 11:45:00,240.27209,240.34979,239.85001,240.12,779067,MSFT
2021-03-23 11:45:00,123.16,123.23,122.85,123.18,0,AAPL
2021-03-23 12:00:00,240.12,240.55,238.95,239.63,826099,MSFT
2021-03-23 12:00:00,123.21,123.35,122.8,122.87,0,AAPL
2021-03-23 12:15:00,122.84,123.089996,122.77,122.94,0,AAPL
2021-03-23 12:15:00,239.58,240.2,239.45,239.78999,480138,MSFT
2021-03-23 12:30:00,122.94,122.99,122.68,122.99,0,AAPL
2021-03-23 12:30:00,239.82001,239.82001,239.31,239.53,0,MSFT
2021-03-23 12:45:00,239.53999,240.029999,239.5,239.99001,0,MSFT
2021-03-23 12:45:00,123.040001,123.13,122.88,123.13,0,AAPL
2021-03-23 13:00:00,240.039993,240.67999,239.78,240.60001,198886,MSFT
2021-03-23 13:00:00,123.15,123.59,123.12,123.53,0,AAPL
2021-03-23 13:15:00,240.60001,240.67,240.34,240.46001,0,MSFT
2021-03-23 13:15:00,123.54,123.54,123.22,123.28,0,AAPL
2021-03-23 13:30:00,123.28,123.29,122.99,122.99,0,AAPL
2021-03-23 13:30:00,240.46001,240.46001,239.67,239.67,170710,MSFT
2021-03-23 13:45:00,239.7,240.080002,239.61,239.84,127188,MSFT
2021-03-23 13:45:00,122.99,123.24,122.93,123.040001,0,AAPL
2021-03-23 14:00:00,123.050003,123.23,122.95,123.12,0,AAPL
2021-03-23 14:00:00,239.89,240.13,239.59,240.10001,127235,MSFT
2021-03-23 14:15:00,123.13,123.33,123.050003,123.3,0,AAPL
2021-03-23 14:15:00,240.059998,240.7,239.92999,240.7,0,MSFT
2021-03-23 14:30:00,123.29,123.42,122.97,123.040001,0,AAPL
2021-03-23 14:30:00,240.71001,240.91,240.23,240.28,375960,MSFT
2021-03-23 14:45:00,240.28,240.48,239.36,239.36,0,MSFT
2021-03-23 14:45:00,123.040001,123.050003,122.53,122.53,0,AAPL
2021-03-23 15:00:00,239.36,239.56,238.66,238.66,0,MSFT
2021-03-23 15:00:00,122.51,122.81,122.38,122.64,0,AAPL
2021-03-23 15:15:00,238.67999,238.75,237.86,238.020004,0,MSFT
2021-03-23 15:15:00,122.64,122.78,122.46,122.52,0,AAPL
2021-03-23 15:30:00,122.52,122.68,122.23,122.51,0,AAPL
2021-03-23 15:30:00,237.97,238.28,237.64,237.85001,651895,MSFT
2021-03-23 15:45:00,237.87,238.37,237.089996,237.5,0,MSFT
2021-03-23 15:45:00,122.55,122.65,122.18,122.59,0,AAPL
2021-03-24 09:30:00,237.7,238.0,236.1503,236.81,2103364,MSFT
2021-03-24 09:30:00,122.82,122.9,121.815,122.07,6536678,AAPL
2021-03-24 09:45:00,236.78,236.9799,235.72,236.0,1338337,MSFT
2021-03-24 09:45:00,122.1183,122.15,121.61,121.64,4233426,AAPL
2021-03-24 10:00:00,235.92,236.46001,235.60001,236.070007,1149507,MSFT
2021-03-24 10:00:00,121.635,122.019997,121.48,121.5912,4159997,AAPL
2021-03-24 10:15:00,236.070007,236.17,235.33,235.745,1132163,MSFT
2021-03-24 10:15:00,121.6,121.67,121.11,121.455,3589028,AAPL
2021-03-24 10:30:00,235.765,236.46001,235.435,236.17,891963,MSFT
2021-03-24 10:30:00,121.455,121.62,121.26,121.595,2520712,AAPL
2021-03-24 10:45:00,236.19,236.89999,235.91,236.73,926014,MSFT
2021-03-24 10:45:00,121.6,121.765,121.36,121.71,3147339,AAPL
2021-03-24 11:00:00,121.71,122.030098,121.6796,121.9,2838350,AAPL
2021-03-24 11:00:00,236.73,237.25999,236.62,237.12,1003500,MSFT
2021-03-24 11:15:00,237.13,237.905,237.0099945,237.49001,773627,MSFT
2021-03-24 11:15:00,121.91,122.44,121.87,122.22,2565804,AAPL
2021-03-24 11:30:00,122.22,122.245,121.79,121.915,2280862,AAPL
2021-03-24 11:30:00,237.47,237.55,236.73,236.91,728695,MSFT
2021-03-24 11:45:00,236.91,237.080002,236.28999,236.49001,525437,MSFT
2021-03-24 11:45:00,121.91,121.97,121.44,121.56,2520617,AAPL
2021-03-24 12:00:00,236.49001,236.89999,236.33,236.83,459105,MSFT
2021-03-24 12:00:00,121.56,121.72,121.515,121.635,1831688,AAPL
2021-03-24 12:15:00,121.63,121.6699,121.32,121.575,2138119,AAPL
2021-03-24 12:15:00,236.82001,236.82001,236.17,236.63901,568464,MSFT
2021-03-24 12:30:00,236.60001,236.71001,236.2,236.53,468138,MSFT
2021-03-24 12:30:00,121.57,121.595,121.28,121.405,2098582,AAPL
2021-03-24 12:45:00,236.50999,236.56,236.11,236.16,537792,MSFT
2021-03-24 12:45:00,121.405,121.405,121.11,121.13,2209407,AAPL
2021-03-24 13:00:00,121.13,121.1303,120.72,120.73,4191331,AAPL
2021-03-24 13:00:00,236.14999,236.37,235.8201,235.95,706843,MSFT
2021-03-24 13:15:00,120.72,121.1698,120.655,121.1343,2669831,AAPL
2021-03-24 13:15:00,235.92,236.95,235.8,236.85001,693243,MSFT
2021-03-24 13:30:00,236.81,236.8969,236.25999,236.33,432980,MSFT
2021-03-24 13:30:00,121.135,121.25,120.9122,120.925,2013027,AAPL
2021-03-24 13:45:00,236.33,237.42999,236.25999,237.375,481037,MSFT
2021-03-24 13:45:00,120.94,121.485,120.91,121.43,2265526,AAPL
2021-03-24 14:00:00,237.355,237.42999,236.9915,237.25999,370594,MSFT
2021-03-24 14:00:00,121.43,121.515,121.27,121.3699,56502687,AAPL
2021-03-24 14:15:00,237.28,237.62,236.855,236.91,424272,MSFT
2021-03-24 14:15:00,121.37,121.55,121.065002,121.095001,1854991,AAPL
2021-03-24 14:30:00,121.089996,121.21,120.83,120.94,2212071,AAPL
2021-03-24 14:30:00,236.8999,237.13,236.64999,236.92999,443059,MSFT
2021-03-24 14:45:00,120.91,121.14,120.522,120.565,1991915,AAPL
2021-03-24 14:45:00,236.92,237.23,236.32001,236.38,367301,MSFT
2021-03-24 15:00:00,120.565,120.7902,120.45,120.7516,2724213,AAPL
2021-03-24 15:00:00,236.38,236.84,236.25999,236.63,603057,MSFT
2021-03-24 15:15:00,120.76,120.82,120.6,120.75,1508144,AAPL
2021-03-24 15:15:00,236.64,236.74001,236.31,236.44,427849,MSFT
2021-03-24 15:30:00,236.49001,236.52,235.86,236.14999,0,MSFT
2021-03-24 15:30:00,120.76,120.77,120.31,120.55,0,AAPL
2021-03-24 15:45:00,236.13,236.35001,235.42,235.42,0,MSFT
2021-03-24 15:45:00,120.55,120.74,120.12,120.12,0,AAPL
2021-03-25 09:30:00,235.3,236.80499,234.595,235.52499,2250777,MSFT
2021-03-25 09:30:00,119.47,120.8,119.0,120.495,11343901,AAPL
2021-03-25 09:45:00,235.53,236.16499,234.85001,235.83,1513629,MSFT
2021-03-25 09:45:00,120.49,121.050003,120.099998,121.0214,5548187,AAPL
2021-03-25 10:00:00,121.019997,121.66,120.99,121.16,5178092,AAPL
2021-03-25 10:00:00,235.83,236.9301,235.32851,235.38,1263292,MSFT
2021-03-25 10:15:00,235.37,235.873,234.25999,234.27,1139357,MSFT
2021-03-25 10:15:00,121.148,121.5,120.65,120.6794,4289497,AAPL
2021-03-25 10:30:00,234.2619,234.33,233.64,233.89999,1160810,MSFT
2021-03-25 10:30:00,120.68,120.79,119.96,120.087502,4615019,AAPL
2021-03-25 10:45:00,120.07,120.2,119.29,119.715,4756650,AAPL
2021-03-25 10:45:00,233.92,234.0,232.74001,232.88,1331738,MSFT
2021-03-25 11:00:00,232.88,233.050003,232.25,232.47,1225421,MSFT
2021-03-25 11:00:00,119.7,119.72,119.245,119.48,4016379,AAPL
2021-03-25 11:15:00,232.46001,232.98,231.72,232.75999,1390498,MSFT
2021-03-25 11:15:00,119.47,119.6,119.091202,119.5501,3463411,AAPL
2021-03-25 11:30:00,232.77499,233.12,231.61,231.62,1197497,MSFT
2021-03-25 11:30:00,119.55,119.95,119.485,119.505,3413341,AAPL
2021-03-25 11:45:00,119.5,119.78,119.34,119.715,2856923,AAPL
2021-03-25 11:45:00,231.62,232.47501,231.57001,232.31,1186089,MSFT
2021-03-25 12:00:00,232.3,232.72,231.78,231.92,1002959,MSFT
2021-03-25 12:00:00,119.72,120.049896,119.53,119.59,3035653,AAPL
2021-03-25 12:15:00,231.91,232.64,231.82001,232.62,830759,MSFT
2021-03-25 12:15:00,119.59,120.35,119.59,120.2999,2983877,AAPL
2021-03-25 12:30:00,232.63,232.71001,231.82001,232.0,838379,MSFT
2021-03-25 12:30:00,120.3,120.34,119.895,120.1601,2308584,AAPL
2021-03-25 12:45:00,120.17,120.34,120.1401,120.16,2182611,AAPL
2021-03-25 12:45:00,231.99519,232.25,231.82001,232.155,698314,MSFT
2021-03-25 13:00:00,120.16,120.485,119.78,120.47,2676930,AAPL
2021-03-25 13:00:00,232.16,233.039993,231.57001,233.0027008,1198979,MSFT
2021-03-25 13:15:00,120.48,120.6,119.92,119.98,2242685,AAPL
2021-03-25 13:15:00,233.0099945,233.12,232.3,232.46001,758078,MSFT
2021-03-25 13:30:00,232.49001,232.84,232.14999,232.56,668420,MSFT
2021-03-25 13:30:00,119.99,120.36,119.83,120.23,2163962,AAPL
2021-03-25 13:45:00,232.53999,232.80499,232.10001,232.3,657589,MSFT
2021-03-25 13:45:00,120.21,120.3299,119.89,119.9601,1880522,AAPL
2021-03-25 14:00:00,232.34,232.34,231.7,231.8,789741,MSFT
2021-03-25 14:00:00,119.96,119.96,119.55,119.72,1797787,AAPL
2021-03-25 14:15:00,231.81,232.095001,231.61,231.74001,718949,MSFT
2021-03-25 14:15:00,119.72,119.935,119.55,119.59,1715727,AAPL
2021-03-25 14:30:00,119.595,120.099998,119.485,120.021698,2160724,AAPL
2021-03-25 14:30:00,231.78999,232.44,231.745,232.28999,790022,MSFT
2021-03-25 14:45:00,120.029999,120.605,120.025002,120.5702,2207090,AAPL
2021-03-25 14:45:00,232.28999,233.10001,232.25,232.935,910782,MSFT
2021-03-25 15:00:00,232.92999,233.61,232.89999,232.94,918689,MSFT
2021-03-25 15:00:00,120.57,121.040001,120.55,120.815,2905489,AAPL
2021-03-25 15:15:00,232.94,233.21001,232.45,232.78999,771665,MSFT
2021-03-25 15:15:00,120.83,121.090103,120.675,120.92,2440801,AAPL
2021-03-25 15:30:00,232.78,233.24001,232.55,233.17999,1024253,MSFT
2021-03-25 15:30:00,120.9198,121.080002,120.68,120.925,3606679,AAPL
2021-03-25 15:45:00,233.19,233.47,232.22,232.34,2906361,MSFT
2021-03-25 15:45:00,120.93,121.040001,120.54,120.6,5918181,AAPL
2021-03-26 09:30:00,231.75169,233.94,231.62,232.97,1640100,MSFT
2021-03-26 09:30:00,120.39,121.080002,120.22,120.34,7010814,AAPL
2021-03-26 09:45:00,232.995,233.60001,232.83,233.080002,848167,MSFT
2021-03-26 09:45:00,120.35,120.63,120.010002,120.14,3376166,AAPL
2021-03-26 10:00:00,233.080002,233.71001,232.73,233.096802,842296,MSFT
2021-03-26 10:00:00,120.15,120.76,120.1489,120.165,3662543,AAPL
2021-03-26 10:15:00,233.13,233.435,232.44,233.425,717411,MSFT
2021-03-26 10:15:00,120.155,120.26,119.81,120.25,3972546,AAPL
2021-03-26 10:30:00,233.42,233.9843,233.36,233.97,537202,MSFT
2021-03-26 10:30:00,120.265,120.495,120.2101,120.475,2744885,AAPL
2021-03-26 10:45:00,233.98,234.14999,233.61,233.81,557811,MSFT
2021-03-26 10:45:00,120.4717,120.64,119.91,120.15,3490042,AAPL
2021-03-26 11:00:00,233.81,234.0,233.33,233.60001,599422,MSFT
2021-03-26 11:00:00,120.040001,120.25,119.7912,119.895,2796716,AAPL
2021-03-26 11:15:00,233.61,233.8,232.77,233.11,594795,MSFT
2021-03-26 11:15:00,119.9,120.050003,119.5525,119.71,2961897,AAPL
2021-03-26 11:30:00,233.11501,234.11,232.89999,234.10001,725890,MSFT
2021-03-26 11:30:00,119.705,120.029999,119.5,119.99,2649928,AAPL
2021-03-26 11:45:00,234.11,234.99001,234.059998,234.99001,712271,MSFT
2021-03-26 11:45:00,120.0,120.45,119.96,120.44,2778383,AAPL
2021-03-26 12:00:00,235.0,235.17999,234.33,234.71001,739279,MSFT
2021-03-26 12:00:00,120.45,120.51,120.12,120.32,2209329,AAPL
2021-03-26 12:15:00,234.73,234.75999,234.020004,234.32001,451817,MSFT
2021-03-26 12:15:00,120.32,120.34,120.029999,120.225,1773462,AAPL
2021-03-26 12:30:00,234.33501,234.87,234.070007,234.69,345304,MSFT
2021-03-26 12:30:00,120.23,120.46,120.165,120.3899,1936161,AAPL
2021-03-26 12:45:00,234.685,235.10001,234.41,234.8,533773,MSFT
2021-03-26 12:45:00,120.4,120.73,120.25,120.45,2611234,AAPL
2021-03-26 13:00:00,234.8,235.35001,234.8,235.214,440189,MSFT
2021-03-26 13:00:00,120.45,120.56,120.3,120.445,1601435,AAPL
2021-03-26 13:15:00,235.23,235.39999,235.039993,235.38,468395,MSFT
2021-03-26 13:15:00,120.45,120.68,120.45,120.58,1735038,AAPL
2021-03-26 13:30:00,235.36,235.44,234.78999,234.85001,526492,MSFT
2021-03-26 13:30:00,120.6,120.63,120.1101,120.1687,1641022,AAPL
2021-03-26 13:45:00,234.85001,234.96989,234.42999,234.55,626507,MSFT
2021-03-26 13:45:00,120.165,120.18,119.82,119.9,2232517,AAPL
2021-03-26 14:00:00,234.55,234.78999,233.368,233.63,785549,MSFT
2021-03-26 14:00:00,119.9,120.14,119.43,119.63,3426768,AAPL
2021-03-26 14:15:00,233.6373,233.91,233.24001,233.85001,791195,MSFT
2021-03-26 14:15:00,119.63,119.65,119.089996,119.4,3637335,AAPL
2021-03-26 14:30:00,233.86,234.039993,233.23,233.47501,757711,MSFT
2021-03-26 14:30:00,119.395,119.485,119.0,119.17,3351055,AAPL
2021-03-26 14:45:00,233.48,233.85001,233.039993,233.7,732879,MSFT
2021-03-26 14:45:00,119.172,119.68,118.93,119.585,4627376,AAPL
2021-03-26 15:00:00,233.7,234.39,233.56,234.36,678504,MSFT
2021-03-26 15:00:00,119.59,119.87,119.58,119.72,2745248,AAPL
2021-03-26 15:15:00,234.36,234.96001,234.2036,234.92999,717700,MSFT
2021-03-26 15:15:00,119.7243,120.099998,119.685,120.065002,2565546,AAPL
2021-03-26 15:30:00,234.97,235.28999,234.78999,235.11,986252,MSFT
2021-03-26 15:30:00,120.07,120.49,120.07,120.47,4063273,AAPL
2021-03-26 15:45:00,235.105,236.71001,234.59,236.48,2715040,MSFT
2021-03-26 15:45:00,120.47,121.48,120.31,121.21,8947952,AAPL
2021-03-29 09:30:00,236.72,236.8,234.55,234.64999,1902210,MSFT
2021-03-29 09:30:00,121.7165,122.58,121.3,121.8112,8690126,AAPL
2021-03-29 09:45:00,121.81,122.010002,121.21,121.3299,4611948,AAPL
2021-03-29 09:45:00,234.67999,234.83,232.98,233.10001,1335664,MSFT
2021-03-29 10:00:00,233.10001,233.10001,231.88,232.63901,1435576,MSFT
2021-03-29 10:00:00,121.33,121.34,120.83,121.235,4467842,AAPL
2021-03-29 10:15:00,232.62,232.92999,232.089996,232.089996,1079279,MSFT
2021-03-29 10:15:00,121.24,121.45,121.022697,121.1899,3171503,AAPL
2021-03-29 10:30:00,232.050003,233.61,231.98,233.59,865629,MSFT
2021-03-29 10:30:00,121.1882,122.07,121.11,122.029999,3095791,AAPL
2021-03-29 10:45:00,233.58,233.97501,233.28999,233.605,655677,MSFT
2021-03-29 10:45:00,122.019997,122.081596,121.56,121.6,2700729,AAPL
2021-03-29 11:00:00,233.58,233.66,232.95,233.33,713608,MSFT
2021-03-29 11:00:00,121.6,121.6093,121.040001,121.15,4508239,AAPL
2021-03-29 11:15:00,233.32001,233.85001,233.070007,233.7,572659,MSFT
2021-03-29 11:15:00,121.15,121.29,120.935,121.215,2494103,AAPL
2021-03-29 11:30:00,233.7,233.92,233.50999,233.61,455852,MSFT
2021-03-29 11:30:00,121.23,121.36,121.125,121.1657,1696086,AAPL
2021-03-29 11:45:00,233.62,234.0,233.36,233.60001,563281,MSFT
2021-03-29 11:45:00,121.16,121.365,121.050003,121.195,1736885,AAPL
2021-03-29 12:00:00,233.60001,233.78999,233.12,233.42,469983,MSFT
2021-03-29 12:00:00,121.1983,121.2201,120.77,120.89,1936724,AAPL
2021-03-29 12:15:00,233.39999,233.62,233.27,233.53,341552,MSFT
2021-03-29 12:15:00,120.885,120.95,120.7299,120.9117,1936551,AAPL
2021-03-29 12:30:00,233.53999,234.34,233.495,234.16,699576,MSFT
2021-03-29 12:30:00,120.919,121.25,120.845,121.050003,2103964,AAPL
2021-03-29 12:45:00,234.17999,234.96001,234.14999,234.94,651395,MSFT
2021-03-29 12:45:00,121.084999,121.39,121.019997,121.3615,1802431,AAPL
2021-03-29 13:00:00,234.95,235.32001,234.87,235.17999,647192,MSFT
2021-03-29 13:00:00,121.38,121.86,121.38,121.82,2592954,AAPL
2021-03-29 13:15:00,235.23,235.39999,235.039993,235.16,544373,MSFT
2021-03-29 13:15:00,121.83,121.86,121.552,121.5947,1700981,AAPL
2021-03-29 13:30:00,235.14999,235.59,235.050003,235.23,509216,MSFT
2021-03-29 13:30:00,121.595,121.935,121.545,121.76,1733113,AAPL
2021-03-29 13:45:00,235.21001,235.63,235.035004,235.11549,481256,MSFT
2021-03-29 13:45:00,121.7617,121.98,121.6,121.65,1650863,AAPL
2021-03-29 14:00:00,235.13,235.15199,234.58,234.86501,532202,MSFT
2021-03-29 14:00:00,121.655,121.685,121.315,121.545,1989091,AAPL
2021-03-29 14:15:00,234.84,234.96001,234.52,234.74001,429705,MSFT
2021-03-29 14:15:00,121.54,121.555,121.33,121.405,1682007,AAPL
2021-03-29 14:30:00,234.73,234.795,234.33,234.38,433612,MSFT
2021-03-29 14:30:00,121.4,121.42,121.089996,121.17,1764615,AAPL
2021-03-29 14:45:00,234.37,235.0,234.25999,234.455,586495,MSFT
2021-03-29 14:45:00,121.15,121.45,121.029999,121.17,1705171,AAPL
2021-03-29 15:00:00,234.5,234.92999,234.37621,234.57001,566245,MSFT
2021-03-29 15:00:00,121.18,121.63,121.18,121.375,2321956,AAPL
2021-03-29 15:15:00,234.56,234.92,234.48,234.73,491413,MSFT
2021-03-29 15:15:00,121.3711,121.73,121.36,121.66,1970137,AAPL
2021-03-29 15:30:00,234.74001,235.23,234.67999,234.77,598624,MSFT
2021-03-29 15:30:00,121.68,121.7,121.37,121.3799,2344669,AAPL
2021-03-29 15:45:00,234.75999,235.31,234.55,235.27,1529969,MSFT
2021-03-29 15:45:00,121.375,121.625,120.97,121.39,5326756,AAPL
2021-03-30 09:30:00,233.42349,233.85001,231.66,231.8299,1963637,MSFT
2021-03-30 09:30:00,120.11,120.4031,119.24,119.44,8608809,AAPL
2021-03-30 09:45:00,231.85001,232.37,231.55,232.25,1405612,MSFT
2021-03-30 09:45:00,119.45,119.7,119.35,119.5,4655895,AAPL
2021-03-30 10:00:00,232.25,232.89999,232.050003,232.62,1075513,MSFT
2021-03-30 10:00:00,119.5,119.64,119.26,119.415,3858629,AAPL
2021-03-30 10:15:00,232.61501,232.63,231.10001,231.83,1393825,MSFT
2021-03-30 10:15:00,119.41,119.4201,118.86,119.165,5735703,AAPL
2021-03-30 10:30:00,231.81,232.69,231.63499,232.61,908737,MSFT
2021-03-30 10:30:00,119.16,119.425,119.0,119.42,3874584,AAPL
2021-03-30 10:45:00,232.61,232.63,231.845,231.95,707727,MSFT
2021-03-30 10:45:00,119.4193,119.588,119.34,119.5,2928858,AAPL
2021-03-30 11:00:00,231.96001,232.3,231.62,231.71001,824534,MSFT
2021-03-30 11:00:00,119.505,119.79,119.35,119.7188,2848161,AAPL
2021-03-30 11:15:00,231.71001,232.14999,231.64,231.92,679884,MSFT
